threshold,far,frr,acc,tpr,tnr,ppv,npv,f1_score
0.14,0.002041510717931269,0.0839594903626266,0.9561666666666667,0.9160405096373734,0.9979584892820688,0.997864768683274,0.919435736677116,0.9552035428376767
0.15,0.001701258931609391,0.09408689970597844,0.9511666666666667,0.9059131002940216,0.9982987410683906,0.9982001439884809,0.9106145251396648,0.9498201746874465
0.16,0.001701258931609391,0.10682783404116301,0.9446666666666667,0.893172165958837,0.9982987410683906,0.9981745162468054,0.8997240110395585,0.9427586206896551
0.17,0.001701258931609391,0.1195687683763476,0.9381666666666667,0.8804312316236524,0.9982987410683906,0.9981481481481481,0.889090909090909,0.9356014580801946
0.18,0.0013610071452875127,0.13328977458346947,0.9313333333333333,0.8667102254165305,0.9986389928547125,0.9984945427173504,0.8779539335925816,0.9279468345575377
0.19,0.0010207553589656345,0.14897092453446587,0.9235,0.8510290754655342,0.9989792446410344,0.9988496932515337,0.8655660377358491,0.9190333392132651
0.2,0.0010207553589656345,0.16203854949362953,0.9168333333333333,0.8379614505063705,0.9989792446410344,0.9988317757009346,0.8554778554778555,0.9113519275182094
0.21,0.0003402517863218782,0.170859196341065,0.9126666666666666,0.8291408036589349,0.9996597482136781,0.9996061441512406,0.8488876047385149,0.9064285714285714
0.22,0.0003402517863218782,0.18098660568441685,0.9075,0.8190133943155832,0.9996597482136781,0.9996012759170654,0.8413516609392898,0.9003411743580534
0.23,0.0003402517863218782,0.19503430251551782,0.9003333333333333,0.8049656974844822,0.9996597482136781,0.9995943204868154,0.8311173974540311,0.8917842924357582
0.24,0.0003402517863218782,0.20842861809866056,0.8935,0.7915713819013395,0.9996597482136781,0.9995874587458746,0.8215883668903803,0.8835004557885141
0.25,0.0003402517863218782,0.22606991179353153,0.8845,0.7739300882064685,0.9996597482136781,0.9995780590717299,0.809366391184573,0.872399189836126
0.26,0.0003402517863218782,0.24534465860829793,0.8746666666666667,0.7546553413917021,0.9996597482136781,0.9995672868887927,0.7964217945242613,0.8600148920327626
0.27,0.0003402517863218782,0.26233257105521074,0.866,0.7376674289447893,0.9996597482136781,0.9995573262505534,0.785351510291366,0.8488721804511279
0.28,0.0003402517863218782,0.28062724599803984,0.8566666666666667,0.7193727540019601,0.9996597482136781,0.9995460735360872,0.7737687648143271,0.8366261398176291
0.29,0.0003402517863218782,0.29532832407709897,0.8491666666666666,0.704671675922901,0.9996597482136781,0.9995366079703429,0.7647058823529411,0.8265951331672735
0.3,0.0003402517863218782,0.3142763802678863,0.8395,0.6857236197321137,0.9996597482136781,0.9995238095238095,0.7533333333333333,0.8134082542142996
0.31,0.0003402517863218782,0.3293041489709245,0.8318333333333333,0.6706958510290755,0.9996597482136781,0.9995131450827653,0.7445514445007603,0.8027370478983382
0.32,0.0003402517863218782,0.3466187520418164,0.823,0.6533812479581836,0.9996597482136781,0.9995002498750625,0.7346836709177295,0.7902015013828527
0.33,0.0,0.3675269519764783,0.8125,0.6324730480235218,1.0,1.0,0.7231791338582677,0.7748649189513709
0.34,0.0,0.387781770663182,0.8021666666666667,0.612218229336818,1.0,1.0,0.7123121667474551,0.7594731509625127
0.35,0.0,0.4054230643580529,0.7931666666666667,0.594576935641947,1.0,1.0,0.7031100478468899,0.7457488219627125
0.36,0.0,0.42339104867690297,0.784,0.576608951323097,1.0,1.0,0.693978748524203,0.7314546208039784
0.37,0.0,0.43907219862789937,0.776,0.5609278013721006,1.0,1.0,0.6862012607985057,0.7187107576391796
0.38,0.0,0.45311989545900033,0.7688333333333334,0.5468801045409997,1.0,1.0,0.6793804900601017,0.7070749736008448
0.39,0.0,0.4710878797778504,0.7596666666666667,0.5289121202221496,1.0,1.0,0.6708514037890893,0.6918803418803419
0.4,0.0,0.4900359359686377,0.75,0.5099640640313623,1.0,1.0,0.6620860554178869,0.6754651665945478
0.41,0.0,0.5060437765436132,0.7418333333333333,0.4939562234563868,1.0,1.0,0.6548573975044564,0.6612726875136672
0.42,0.0,0.523358379614505,0.733,0.47664162038549496,1.0,1.0,0.6472142699845849,0.6455752212389381
0.43,0.0,0.5396929108134596,0.7246666666666667,0.46030708918654034,1.0,1.0,0.6401655412764103,0.6304250559284116
0.44,0.0,0.5576608951323097,0.7155,0.4423391048676903,1.0,1.0,0.6325871717606544,0.6133635334088335
0.45,0.0,0.5736687357072852,0.7073333333333334,0.4263312642927148,1.0,1.0,0.6259850905218317,0.59780119102153
0.46,0.0,0.5896765762822607,0.6991666666666667,0.4103234237177393,1.0,1.0,0.6195193929173693,0.5818855686819551
0.47,0.0,0.6079712512250899,0.6898333333333333,0.3920287487749102,1.0,1.0,0.6122916666666667,0.5632480638347807
0.48,0.0,0.6194054230643581,0.684,0.38059457693564197,1.0,1.0,0.6078593588417787,0.5513487931850449
0.49,0.0,0.637046716759229,0.675,0.362953283240771,1.0,1.0,0.6011454285129884,0.5325982742090125
