threshold,far,frr,acc,tpr,tnr,ppv,npv,f1_score
0.21,0.0003403675970047651,0.24983670803396474,0.8723333333333333,0.7501632919660353,0.9996596324029953,0.9995648389904265,0.793354943273906,0.8570895522388059
0.22,0.0003403675970047651,0.263879817112998,0.8651666666666666,0.736120182887002,0.9996596324029953,0.9995565410199556,0.7842456608811749,0.8478465299981193
0.23,0.0003403675970047651,0.278902677988243,0.8575,0.721097322011757,0.9996596324029953,0.9995473064735174,0.7747296227908204,0.8377916903813317
0.24,0.0003403675970047651,0.2962116263879817,0.8486666666666667,0.7037883736120183,0.9996596324029953,0.9995361781076066,0.764047866805411,0.8259869681870449
0.25,0.0003403675970047651,0.3118876551273677,0.8406666666666667,0.6881123448726323,0.9996596324029953,0.9995256166982922,0.7546248715313464,0.8150870406189555
0.26,0.0003403675970047651,0.3282168517308948,0.8323333333333334,0.6717831482691051,0.9996596324029953,0.999514091350826,0.7450532724505328,0.8035156250000001
0.27,0.0003403675970047651,0.34291312867406926,0.8248333333333333,0.6570868713259308,0.9996596324029953,0.9995032290114257,0.7366440933032355,0.7929064039408867
0.28,0.0003403675970047651,0.35532331809274986,0.8185,0.6446766819072501,0.9996596324029953,0.999493670886076,0.7296894409937889,0.7837998808814771
0.29,0.0003403675970047651,0.37393860222077074,0.809,0.6260613977792293,0.9996596324029953,0.9994786235662148,0.719500244977952,0.7698795180722892
0.3,0.0,0.39092096668843895,0.8005,0.6090790333115611,1.0,1.0,0.7105199516324063,0.7570529734118125
0.31,0.0,0.40888308295231873,0.7913333333333333,0.5911169170476812,1.0,1.0,0.7011933174224344,0.7430213464696223
0.32,0.0,0.4271717831482691,0.782,0.5728282168517309,1.0,1.0,0.6919453603391427,0.728405315614618
0.33,0.0,0.4412148922273024,0.7748333333333334,0.5587851077726976,1.0,1.0,0.6850081604103521,0.716949507647182
0.34,0.0,0.457217504898759,0.7666666666666667,0.542782495101241,1.0,1.0,0.6772706316274781,0.7036409822184589
0.35,0.0,0.47256694970607444,0.7588333333333334,0.5274330502939255,1.0,1.0,0.6700114025085518,0.6906136412230062
0.36,0.0,0.48889614630960154,0.7505,0.5111038536903985,1.0,1.0,0.6624577226606538,0.6764642316835963
0.37,0.0,0.5013063357282822,0.7441666666666666,0.49869366427171785,1.0,1.0,0.6568298680974737,0.6655044672041839
0.38,0.0,0.5137165251469628,0.7378333333333333,0.48628347485303725,1.0,1.0,0.6512968299711815,0.6543616787519227
0.39,0.0,0.5284128020901372,0.7303333333333333,0.4715871979098628,1.0,1.0,0.6448639157155399,0.6409232134931203
0.4,0.0,0.5414761593729589,0.7236666666666667,0.45852384062704116,1.0,1.0,0.6392515230635335,0.6287505597850426
0.41,0.0,0.5545395166557805,0.717,0.44546048334421945,1.0,1.0,0.6337359792924935,0.6163578852236782
0.42,0.0,0.5676028739386022,0.7103333333333334,0.4323971260613978,1.0,1.0,0.6283147989734816,0.6037391700866394
0.43,0.0,0.5819725669497061,0.703,0.41802743305029394,1.0,1.0,0.622457627118644,0.5895900506678949
0.44,0.0,0.5989549314173742,0.6943333333333334,0.40104506858262573,1.0,1.0,0.6156747694886839,0.5724941724941726
0.45,0.0,0.6143043762246897,0.6865,0.38569562377531025,1.0,1.0,0.6096700560282217,0.5566815932123498
0.46,0.0,0.6280209013716526,0.6795,0.3719790986283475,1.0,1.0,0.6044023863402592,0.5422518447988574
0.47,0.0,0.6410842586544742,0.6728333333333333,0.3589157413455258,1.0,1.0,0.5994694960212201,0.5282384042297524
0.48,0.0,0.651208360548661,0.6676666666666666,0.348791639451339,1.0,1.0,0.5957015409570154,0.5171912832929783
0.49,0.0,0.6681907250163291,0.659,0.3318092749836708,1.0,1.0,0.5894863563402889,0.4982834722903384
0.5,0.0,0.6848465055519268,0.6505,0.31515349444807317,1.0,1.0,0.5835153922542204,0.4792649615098088
0.51,0.0,0.6995427824951013,0.643,0.30045721750489873,1.0,1.0,0.5783464566929134,0.4620793571069814
0.52,0.0,0.7112998040496408,0.637,0.28870019595035923,1.0,1.0,0.5742767787333855,0.4480486568677141
0.53,0.0,0.7237099934683213,0.6306666666666667,0.2762900065316786,1.0,1.0,0.5700426852929763,0.4329580348004094
0.54,0.0,0.7377531025473547,0.6235,0.26224689745264534,1.0,1.0,0.565326149701751,0.4155239327296249
0.55,0.0,0.747550620509471,0.6185,0.2524493794905291,1.0,1.0,0.5620814999043429,0.40312907431551503
0.56,0.0,0.756041802743305,0.6141666666666666,0.24395819725669496,1.0,1.0,0.5592994479345136,0.39222893147807825
0.57,0.0,0.7642064010450685,0.61,0.2357935989549314,1.0,1.0,0.5566502463054187,0.38160676532769555
0.58,0.0,0.7749836708033965,0.6045,0.22501632919660353,1.0,1.0,0.5531914893617021,0.36736870167955216
0.59,0.0,0.7834748530372305,0.6001666666666666,0.21652514696276942,1.0,1.0,0.5504965336331272,0.3559731543624161
0.6,0.0,0.790986283474853,0.5963333333333334,0.20901371652514697,1.0,1.0,0.548134328358209,0.34575904916261485
0.61,0.0,0.8030698889614631,0.5901666666666666,0.19693011103853691,1.0,1.0,0.5443765054659996,0.3290586630286494
0.62,0.0,0.8118876551273677,0.5856666666666667,0.18811234487263226,1.0,1.0,0.5416666666666666,0.3166575041231446
0.63,0.0,0.8200522534291312,0.5815,0.1799477465708687,1.0,1.0,0.5391815011928794,0.3050096872405203
0.64,0.0,0.8314826910516002,0.5756666666666667,0.16851730894839975,1.0,1.0,0.5357403355215171,0.2884292901062046
0.65,0.0,0.8403004572175049,0.5711666666666667,0.1596995427824951,1.0,1.0,0.5331155870078026,0.27541537595043647
0.66,0.0,0.8458523840627041,0.5683333333333334,0.1541476159372959,1.0,1.0,0.5314761215629522,0.26711941143180534
0.67,0.0,0.8543435662965382,0.564,0.1456564337034618,1.0,1.0,0.5289881166726683,0.2542759407069555
0.68,0.0,0.8618549967341607,0.5601666666666667,0.1381450032658393,1.0,1.0,0.5268065268065268,0.24275466284074604
0.69,0.0,0.8709993468321359,0.5555,0.12900065316786413,1.0,1.0,0.5241748438893845,0.228521839745444
0.7,0.0,0.8778576094056172,0.552,0.12214239059438275,1.0,1.0,0.5222182723071453,0.2176949941792782
0.71,0.0,0.8866753755715219,0.5475,0.11332462442847811,1.0,1.0,0.5197240403325668,0.2035787621003227
0.72,0.0,0.8954931417374266,0.543,0.10450685826257348,1.0,1.0,0.5172535211267606,0.18923713778829096
0.73,0.0,0.8981058131939909,0.5416666666666666,0.10189418680600915,1.0,1.0,0.5165260196905767,0.18494368701837582
0.74,0.0,0.9023514043109079,0.5395,0.0976485956890921,1.0,1.0,0.51534818452903,0.17792323713180602
0.75,0.0,0.9088830829523188,0.5361666666666667,0.09111691704768125,1.0,1.0,0.5135465827652508,0.16701586351391798
0.76,0.0,0.9160679294578706,0.5325,0.08393207054212933,1.0,1.0,0.5115793139474143,0.15486592347092495
0.77,0.0,0.9206401045068583,0.5301666666666667,0.07935989549314174,1.0,1.0,0.5103352440507208,0.1470499243570348
0.78,0.0,0.9258654474199869,0.5275,0.07413455258001306,1.0,1.0,0.5089208383855881,0.13803587716631194
0.8,0.0,0.9350097975179621,0.5228333333333334,0.06499020248203788,1.0,1.0,0.5064644026891916,0.12204845139527751
0.81,0.0,0.937949052906597,0.5213333333333333,0.062050947093403,1.0,1.0,0.5056798623063683,0.11685116851168512
