threshold,far,frr,acc,tpr,tnr,ppv,npv,f1_score
0.59,0.0,0.779555845852384,0.6021666666666666,0.22044415414761595,1.0,1.0,0.5517370892018779,0.3612523414503613
0.6,0.0,0.787393860222077,0.5981666666666666,0.21260613977792292,1.0,1.0,0.5492615442138717,0.35065984379208187
0.61,0.0,0.7971913781841934,0.5931666666666666,0.20280862181580667,1.0,1.0,0.5461981781000186,0.3372250882432799
0.62,0.0,0.8069888961463096,0.5881666666666666,0.19301110385369039,1.0,1.0,0.5431687927528194,0.3235696687653983
0.63,0.0,0.8154800783801437,0.5838333333333333,0.1845199216198563,1.0,1.0,0.5405703771849126,0.311552247036118
0.64,0.0,0.825930764206401,0.5785,0.17406923579359895,1.0,1.0,0.5374062557161149,0.2965229485396384
0.65,0.0,0.8344219464402352,0.5741666666666667,0.16557805355976485,1.0,1.0,0.534862552339341,0.2841131969739423
0.66,0.0,0.8425865447419987,0.57,0.1574134552580013,1.0,1.0,0.5324392895976803,0.2720090293453724
0.67,0.0,0.8507511430437622,0.5658333333333333,0.14924885695623774,1.0,1.0,0.5300378856215046,0.2597328786587098
0.68,0.0,0.8582625734813847,0.562,0.1417374265186153,1.0,1.0,0.5278476464247215,0.2482837528604119
0.69,0.0,0.8657740039190072,0.5581666666666667,0.1342259960809928,1.0,1.0,0.5256754338879943,0.23668298301180535
0.7,0.0,0.8729588504245591,0.5545,0.12704114957544088,1.0,1.0,0.5236143289966138,0.22544190089829033
0.71,0.0,0.8834095362508164,0.5491666666666667,0.11659046374918354,1.0,1.0,0.5206450469608365,0.20883299210295408
0.72,0.0,0.8899412148922273,0.5458333333333333,0.1100587851077727,1.0,1.0,0.5188062864206251,0.1982936157693439
0.73,0.0,0.8948399738732854,0.5433333333333333,0.10516002612671456,1.0,1.0,0.5174357168016908,0.19030732860520094
0.74,0.0,0.8987589810581319,0.5413333333333333,0.10124101894186806,1.0,1.0,0.5163444639718805,0.18386714116251485
0.75,0.0,0.9075767472240366,0.5368333333333334,0.09242325277596342,1.0,1.0,0.5139058947000175,0.16920777279521673
0.76,0.0,0.9124755062050947,0.5343333333333333,0.08752449379490529,1.0,1.0,0.5125610607117934,0.16096096096096096
0.77,0.0,0.9177008491182234,0.5316666666666666,0.08229915088177661,1.0,1.0,0.511134307585247,0.15208207604103802
0.78,0.0,0.922273024167211,0.5293333333333333,0.07772697583278902,1.0,1.0,0.5098923984727525,0.14424242424242423
0.8,0.0,0.9310907903331156,0.5248333333333334,0.0689092096668844,1.0,1.0,0.5075142511660045,0.128933699969447
0.81,0.0,0.9359895493141738,0.5223333333333333,0.06401045068582625,1.0,1.0,0.5062026188835286,0.12031921424186616
